RecordedAtTime,ResponseTimestamp,Latency,OperatorRef
2024-02-23 14:08:17+00:00,2024-02-23 14:08:43.348266+00:00,26.348266,FRMN
2024-02-23 14:37:06+00:00,2024-02-23 14:37:32.333737+00:00,26.333737,BLUS
2024-02-23 14:17:14+00:00,2024-02-23 14:17:40.329758+00:00,26.329758,SWWD
2024-02-23 14:07:14+00:00,2024-02-23 14:07:40.282376+00:00,26.282376,SWWD
2024-02-23 14:07:14+00:00,2024-02-23 14:07:40.282376+00:00,26.282376,SWWD
2024-02-23 14:03:23+00:00,2024-02-23 14:03:49.277921+00:00,26.277921,SCGL
2024-02-23 13:39:55+00:00,2024-02-23 13:40:21.272766+00:00,26.272766,SCSO
2024-02-23 14:55:14+00:00,2024-02-23 14:55:40.268118+00:00,26.268118,TDTR
2024-02-23 14:16:53+00:00,2024-02-23 14:17:19.262580+00:00,26.26258,FSRV
2024-02-23 13:49:53+00:00,2024-02-23 13:50:19.261875+00:00,26.261875,SWWD
2024-02-23 13:46:44+00:00,2024-02-23 13:47:10.256722+00:00,26.256722,TDTR
2024-02-23 13:37:39+00:00,2024-02-23 13:38:05.232621+00:00,26.232621,NATX
2024-02-23 13:51:17+00:00,2024-02-23 13:51:43.231807+00:00,26.231807,NATX
2024-02-23 14:30:46+00:00,2024-02-23 14:31:12.221040+00:00,26.22104,SWWD
2024-02-23 14:54:53+00:00,2024-02-23 14:55:19.219354+00:00,26.219354,SCSO
2024-02-23 15:01:03+00:00,2024-02-23 15:01:29.214645+00:00,26.214645,TDTR
2024-02-23 14:03:44+00:00,2024-02-23 14:04:10.211449+00:00,26.211449,TDTR
2024-02-23 14:36:03+00:00,2024-02-23 14:36:29.195617+00:00,26.195617,TDTR
2024-02-23 13:49:11+00:00,2024-02-23 13:49:37.177919+00:00,26.177919,NATX
2024-02-23 13:49:11+00:00,2024-02-23 13:49:37.177919+00:00,26.177919,SWWD
2024-02-23 14:05:08+00:00,2024-02-23 14:05:34.154421+00:00,26.154421,SWWD
2024-02-23 14:32:53+00:00,2024-02-23 14:33:19.150402+00:00,26.150402,SCGL
2024-02-23 14:32:53+00:00,2024-02-23 14:33:19.150402+00:00,26.150402,SCSO
2024-02-23 14:32:53+00:00,2024-02-23 14:33:19.150402+00:00,26.150402,TDTR
2024-02-23 14:32:53+00:00,2024-02-23 14:33:19.150402+00:00,26.150402,SCSO
2024-02-23 14:50:18+00:00,2024-02-23 14:50:44.141920+00:00,26.14192,TDTR
2024-02-23 14:59:49+00:00,2024-02-23 15:00:15.140177+00:00,26.140177,NATX
2024-02-23 14:59:49+00:00,2024-02-23 15:00:15.140177+00:00,26.140177,NATX
2024-02-23 14:59:49+00:00,2024-02-23 15:00:15.140177+00:00,26.140177,NATX
2024-02-23 14:59:49+00:00,2024-02-23 15:00:15.140177+00:00,26.140177,NATX
2024-02-23 13:55:29+00:00,2024-02-23 13:55:55.115234+00:00,26.115234,SCSO
2024-02-23 14:14:36+00:00,2024-02-23 14:15:02.112305+00:00,26.112305,TDTR
2024-02-23 14:10:55+00:00,2024-02-23 14:11:21.107446+00:00,26.107446,TDTR
2024-02-23 14:02:20+00:00,2024-02-23 14:02:46.106244+00:00,26.106244,TDTR
2024-02-23 14:15:50+00:00,2024-02-23 14:16:16.101893+00:00,26.101893,FSRV
2024-02-23 14:21:27+00:00,2024-02-23 14:21:53.097006+00:00,26.097006,SWWD
2024-02-23 13:57:57+00:00,2024-02-23 13:58:23.096829+00:00,26.096829,NATX
2024-02-23 14:00:56+00:00,2024-02-23 14:01:22.065834+00:00,26.065834,SWWD
2024-02-23 13:38:42+00:00,2024-02-23 13:39:08.053105+00:00,26.053105,SWWD
2024-02-23 14:28:50+00:00,2024-02-23 14:29:16.049163+00:00,26.049163,SCSO
2024-02-23 14:14:15+00:00,2024-02-23 14:14:41.041076+00:00,26.041076,COAC
2024-02-23 13:54:47+00:00,2024-02-23 13:55:13.020208+00:00,26.020208,NATX
2024-02-23 14:18:07+00:00,2024-02-23 14:18:32.984742+00:00,25.984742,TDTR
2024-02-23 15:03:42+00:00,2024-02-23 15:04:07.978642+00:00,25.978642,TDTR
2024-02-23 14:56:39+00:00,2024-02-23 14:57:04.969084+00:00,25.969084,SWWD
2024-02-23 14:09:31+00:00,2024-02-23 14:09:56.964459+00:00,25.964459,TDTR
2024-02-23 14:15:29+00:00,2024-02-23 14:15:54.958866+00:00,25.958866,TDTR
2024-02-23 14:48:01+00:00,2024-02-23 14:48:26.942957+00:00,25.942957,SWWD
2024-02-23 14:48:01+00:00,2024-02-23 14:48:26.942957+00:00,25.942957,TDTR
2024-02-23 14:23:23+00:00,2024-02-23 14:23:48.942809+00:00,25.942809,TDTR
2024-02-23 13:56:22+00:00,2024-02-23 13:56:47.931119+00:00,25.931119,FRMN
2024-02-23 14:53:50+00:00,2024-02-23 14:54:15.925680+00:00,25.92568,SCGL
2024-02-23 14:53:50+00:00,2024-02-23 14:54:15.925680+00:00,25.92568,SCGL
2024-02-23 14:53:50+00:00,2024-02-23 14:54:15.925680+00:00,25.92568,SCGL
2024-02-23 14:53:50+00:00,2024-02-23 14:54:15.925680+00:00,25.92568,SCGL
2024-02-23 14:53:50+00:00,2024-02-23 14:54:15.925680+00:00,25.92568,SCGL
2024-02-23 14:17:46+00:00,2024-02-23 14:18:11.902429+00:00,25.902429,SWCO
2024-02-23 13:43:46+00:00,2024-02-23 13:44:11.894610+00:00,25.89461,SWCO
2024-02-23 15:03:21+00:00,2024-02-23 15:03:46.880309+00:00,25.880309,TDTR
2024-02-23 14:23:02+00:00,2024-02-23 14:23:27.879654+00:00,25.879654,FRMN
2024-02-23 15:02:07+00:00,2024-02-23 15:02:32.877440+00:00,25.87744,NATX
2024-02-23 13:42:01+00:00,2024-02-23 13:42:26.868324+00:00,25.868324,TDTR
2024-02-23 14:43:48+00:00,2024-02-23 14:44:13.867628+00:00,25.867628,SWWD
2024-02-23 14:20:45+00:00,2024-02-23 14:21:10.838286+00:00,25.838286,SWWD
2024-02-23 13:50:46+00:00,2024-02-23 13:51:11.834629+00:00,25.834629,SCGL
2024-02-23 14:36:56+00:00,2024-02-23 14:37:21.814605+00:00,25.814605,SWWD
2024-02-23 14:36:56+00:00,2024-02-23 14:37:21.814605+00:00,25.814605,SWWD
2024-02-23 14:51:43+00:00,2024-02-23 14:52:08.798945+00:00,25.798945,SWCO
2024-02-23 14:03:13+00:00,2024-02-23 14:03:38.773620+00:00,25.77362,NATX
2024-02-23 14:03:13+00:00,2024-02-23 14:03:38.773620+00:00,25.77362,SWWD
2024-02-23 14:16:43+00:00,2024-02-23 14:17:08.761139+00:00,25.761139,TDTR
2024-02-23 15:01:46+00:00,2024-02-23 15:02:11.760947+00:00,25.760947,SWWD
2024-02-23 13:46:55+00:00,2024-02-23 13:47:20.759876+00:00,25.759876,NATX
2024-02-23 14:45:23+00:00,2024-02-23 14:45:48.754373+00:00,25.754373,TDTR
2024-02-23 14:28:08+00:00,2024-02-23 14:28:33.750647+00:00,25.750647,NATX
2024-02-23 15:00:00+00:00,2024-02-23 15:00:25.746669+00:00,25.746669,NATX
2024-02-23 15:00:00+00:00,2024-02-23 15:00:25.746669+00:00,25.746669,NATX
2024-02-23 14:03:34+00:00,2024-02-23 14:03:59.745031+00:00,25.745031,TDTR
2024-02-23 14:40:49+00:00,2024-02-23 14:41:14.731537+00:00,25.731537,FSRV
2024-02-23 14:40:49+00:00,2024-02-23 14:41:14.731537+00:00,25.731537,TDTR
2024-02-23 14:40:49+00:00,2024-02-23 14:41:14.731537+00:00,25.731537,TDTR
2024-02-23 14:40:49+00:00,2024-02-23 14:41:14.731537+00:00,25.731537,TDTR
2024-02-23 14:24:58+00:00,2024-02-23 14:25:23.726419+00:00,25.726419,TDTR
2024-02-23 14:36:14+00:00,2024-02-23 14:36:39.726081+00:00,25.726081,NATX
2024-02-23 13:50:25+00:00,2024-02-23 13:50:50.724500+00:00,25.7245,SWWD
2024-02-23 13:48:19+00:00,2024-02-23 13:48:44.709101+00:00,25.709101,SWWD
2024-02-23 14:33:04+00:00,2024-02-23 14:33:29.704760+00:00,25.70476,SWWD
2024-02-23 13:51:49+00:00,2024-02-23 13:52:14.681449+00:00,25.681449,SCGL
2024-02-23 14:14:47+00:00,2024-02-23 14:15:12.666147+00:00,25.666147,NATX
2024-02-23 15:01:25+00:00,2024-02-23 15:01:50.655052+00:00,25.655052,SWWD
2024-02-23 14:00:04+00:00,2024-02-23 14:00:29.654369+00:00,25.654369,SCGL
2024-02-23 14:26:33+00:00,2024-02-23 14:26:58.646000+00:00,25.646,FSRV
2024-02-23 13:38:11+00:00,2024-02-23 13:38:36.620384+00:00,25.620384,TDTR
2024-02-23 14:54:22+00:00,2024-02-23 14:54:47.617883+00:00,25.617883,FBRI
2024-02-23 14:01:49+00:00,2024-02-23 14:02:14.617548+00:00,25.617548,NATX
2024-02-23 13:53:13+00:00,2024-02-23 13:53:38.614253+00:00,25.614253,NATX
2024-02-23 13:31:54+00:00,2024-02-23 13:32:19.608194+00:00,25.608194,SCGL
2024-02-23 13:31:54+00:00,2024-02-23 13:32:19.608194+00:00,25.608194,TDTR
2024-02-23 13:31:54+00:00,2024-02-23 13:32:19.608194+00:00,25.608194,SCGL
2024-02-23 13:31:54+00:00,2024-02-23 13:32:19.608194+00:00,25.608194,SCGL
2024-02-23 13:31:54+00:00,2024-02-23 13:32:19.608194+00:00,25.608194,SWWD
2024-02-23 13:52:10+00:00,2024-02-23 13:52:35.606552+00:00,25.606552,SWWD
2024-02-23 14:11:06+00:00,2024-02-23 14:11:31.606331+00:00,25.606331,NATX
2024-02-23 13:58:08+00:00,2024-02-23 13:58:33.602462+00:00,25.602462,NATX
